X.seqnames	X.start	X.end	X.width	X.strand	X.gene	X.product	X.product_type	X.locus_tag	X.GO_term	X.EC_number	X.note	X.withReplication	X.PY79_rpkm	X.delta_walJ_rpkm	X.delta_mutSL_rpkm	X.GC_content	gene	product	product_type	locus_tag	GO_term	EC_number	note	withReplication	PY79_rpkm	delta_walJ_rpkm	delta_mutSL_rpkm	GC_content
PY79	3406039	3407214	1176	-	hisZ	ATP phosphoribosyltransferase regulatory subunit	CDS	U712_17490	GO:0003879	2.4.2.17		codirectional	6.73065	145.625	200.564	0.492347	hisZ	ATP phosphoribosyltransferase regulatory subunit	CDS	U712_17490	GO:0003879	2.4.2.17		codirectional	6.73065	145.625	200.564	0.492347
PY79	3407465	3408217	753	+	yvpB	Uncharacterized protein yvpB	CDS	U712_17495				head-on	36.1723	16.8198	8.19686	0.440903	yvpB	Uncharacterized protein yvpB	CDS	U712_17495				head-on	36.1723	16.8198	8.19686	0.440903
PY79	3408457	3409122	666	+	pelC	Pectate lyase C	CDS	U712_17500				head-on	27.3699	20.866	14.6324	0.435435	pelC	Pectate lyase C	CDS	U712_17500				head-on	27.3699	20.866	14.6324	0.435435
PY79	3409142	3409660	519	-	yvoF	Putative acetyltransferase yvoF	CDS	U712_17505				codirectional	219.748	66.3733	66.5081	0.464355	yvoF	Putative acetyltransferase yvoF	CDS	U712_17505				codirectional	219.748	66.3733	66.5081	0.464355
PY79	3409664	3410314	651	-	ppaX	Pyrophosphatase ppaX	CDS	U712_17510		3.1.3.18		codirectional	267.561	36.109	70.6312	0.436252	ppaX	Pyrophosphatase ppaX	CDS	U712_17510		3.1.3.18		codirectional	267.561	36.109	70.6312	0.436252
PY79	3410311	3411249	939	-	yvoD	Uncharacterized membrane protein yvoD	CDS	U712_17515				codirectional	187.952	22.2412	24.484	0.492013	yvoD	Uncharacterized membrane protein yvoD	CDS	U712_17515				codirectional	187.952	22.2412	24.484	0.492013
PY79	3411273	3412082	810	-	lgt	Prolipoprotein diacylglyceryl transferase	CDS	U712_17520				codirectional	170.261	62.7028	34.2051	0.466667	lgt	Prolipoprotein diacylglyceryl transferase	CDS	U712_17520				codirectional	170.261	62.7028	34.2051	0.466667
PY79	3412096	3413028	933	-	hprK	HPr kinase/phosphorylase	CDS	U712_17525	GO:0000155			codirectional	145.02	121.756	62.3928	0.4791	hprK	HPr kinase/phosphorylase	CDS	U712_17525	GO:0000155			codirectional	145.02	121.756	62.3928	0.4791
PY79	3413210	3414400	1191	+	nagA	N-acetylglucosamine-6-phosphate deacetylase	CDS	U712_17530	GO:0008448	3.5.1.25		head-on	58.5033	23.3749	7.69933	0.492863	nagA	N-acetylglucosamine-6-phosphate deacetylase	CDS	U712_17530	GO:0008448	3.5.1.25		head-on	58.5033	23.3749	7.69933	0.492863
PY79	3414397	3415125	729	+	nagBA	Glucosamine-6-phosphate deaminase 1	CDS	U712_17535	GO:0004342	3.5.99.6		head-on	62.1123	28.5403	2.67384	0.467764	nagBA	Glucosamine-6-phosphate deaminase 1	CDS	U712_17535	GO:0004342	3.5.99.6		head-on	62.1123	28.5403	2.67384	0.467764
PY79	3415143	3415874	732	+	nagR	HTH-type transcriptional repressor yvoA	CDS	U712_17540	GO:0003677			head-on	45.3835	20.5845	15.4451	0.461749	nagR	HTH-type transcriptional repressor yvoA	CDS	U712_17540	GO:0003677			head-on	45.3835	20.5845	15.4451	0.461749
PY79	3415894	3419580	3687	-	yvnB	Uncharacterized protein yvnB	CDS	U712_17545				codirectional	6.23155	39.991	40.9554	0.458367	yvnB	Uncharacterized protein yvnB	CDS	U712_17545				codirectional	6.23155	39.991	40.9554	0.458367
PY79	3419541	3419738	198	+	yvnB	Hypothetical Protein	CDS	U712_17550				head-on	6.23155	52.1372	27.0455	0.393939	yvnB	Hypothetical Protein	CDS	U712_17550				head-on	6.23155	52.1372	27.0455	0.393939
PY79	3419928	3420401	474	+	yvnA	Uncharacterized HTH-type transcriptional regulator yvnA	CDS	U712_17555				head-on	14.5869	31.4369	13.8414	0.373418	yvnA	Uncharacterized HTH-type transcriptional regulator yvnA	CDS	U712_17555				head-on	14.5869	31.4369	13.8414	0.373418
PY79	3420442	3421659	1218	-	cypX	Putative cytochrome P450 CypX	CDS	U712_17560				codirectional	14.0101	189.122	174.597	0.457307	cypX	Putative cytochrome P450 CypX	CDS	U712_17560				codirectional	14.0101	189.122	174.597	0.457307
PY79	3421675	3422421	747	-	yvmC	Uncharacterized protein yvmC	CDS	U712_17565				codirectional	11.5933	138.477	133.487	0.445783	yvmC	Uncharacterized protein yvmC	CDS	U712_17565				codirectional	11.5933	138.477	133.487	0.445783
PY79	3422608	3422724	117	-	U712_17570	Hypothetical Protein	CDS	U712_17570				codirectional	5.77029	334.946	251.146	0.324786	U712_17570	Hypothetical Protein	CDS	U712_17570				codirectional	5.77029	334.946	251.146	0.324786
PY79	3422847	3423356	510	+	yvmB	Uncharacterized HTH-type transcriptional regulator yvmB	CDS	U712_17575				head-on	34.1442	17.6183	8.26127	0.380392	yvmB	Uncharacterized HTH-type transcriptional regulator yvmB	CDS	U712_17575				head-on	34.1442	17.6183	8.26127	0.380392
PY79	3423377	3424588	1212	+	yvmA	Uncharacterized MFS-type transporter yvmA	CDS	U712_17580				head-on	49.2686	147.013	139.059	0.440594	yvmA	Uncharacterized MFS-type transporter yvmA	CDS	U712_17580				head-on	49.2686	147.013	139.059	0.440594
PY79	3424616	3424975	360	-	yvlD	Uncharacterized membrane protein yvlD	CDS	U712_17585				codirectional	265.587	15.9895	8.9962	0.425	yvlD	Uncharacterized membrane protein yvlD	CDS	U712_17585				codirectional	265.587	15.9895	8.9962	0.425
PY79	3424977	3425174	198	-	yvlC	Uncharacterized membrane protein yvlC	CDS	U712_17590				codirectional	345.91	44.8433	21.7011	0.393939	yvlC	Uncharacterized membrane protein yvlC	CDS	U712_17590				codirectional	345.91	44.8433	21.7011	0.393939
PY79	3425179	3426276	1098	-	yvlB	Uncharacterized protein yvlB	CDS	U712_17595				codirectional	334.763	26.5313	17.6391	0.428051	yvlB	Uncharacterized protein yvlB	CDS	U712_17595				codirectional	334.763	26.5313	17.6391	0.428051
PY79	3426301	3426627	327	-	yvlA	Uncharacterized protein yvlA	CDS	U712_17600				codirectional	251.81	22.5296	22.7886	0.412844	yvlA	Uncharacterized protein yvlA	CDS	U712_17600				codirectional	251.81	22.5296	22.7886	0.412844
PY79	3426845	3427075	231	+	yvkN	Uncharacterized protein yvkN	CDS	U712_17605				head-on	58.1499	131.933	72.6794	0.38961	yvkN	Uncharacterized protein yvkN	CDS	U712_17605				head-on	58.1499	131.933	72.6794	0.38961
PY79	3427274	3427756	483	-	yvzB	Putative flagellin yvzB	CDS	U712_17610	GO:0001539			codirectional	17.3035	21.1379	167.848	0.414079	yvzB	Putative flagellin yvzB	CDS	U712_17610	GO:0001539			codirectional	17.3035	21.1379	167.848	0.414079
PY79	3427918	3430791	2874	-	uvrA	UvrABC system protein A	CDS	U712_17615	GO:0005524			codirectional	105.959	42.3083	313.572	0.485734	uvrA	UvrABC system protein A	CDS	U712_17615	GO:0005524			codirectional	105.959	42.3083	313.572	0.485734
PY79	3430799	3432784	1986	-	uvrB	UvrABC system protein B	CDS	U712_17620	GO:0003676			codirectional	75.8421	34.1349	527.99	0.476838	uvrB	UvrABC system protein B	CDS	U712_17620	GO:0003676			codirectional	75.8421	34.1349	527.99	0.476838
PY79	3432970	3433203	234	-	csbA	Protein CsbA	CDS	U712_17625				codirectional	153.112	155.75	2187.12	0.363248	csbA	Protein CsbA	CDS	U712_17625				codirectional	153.112	155.75	2187.12	0.363248
PY79	3433326	3433439	114	+	U712_17630	Hypothetical Protein	CDS	U712_17630				head-on	0.816847	0	17.8316	0.421053	U712_17630	Hypothetical Protein	CDS	U712_17630				head-on	0.816847	0	17.8316	0.421053
PY79	3433504	3433644	141	-	U712_17635	Hypothetical Protein	CDS	U712_17635				codirectional	0.990644	80.3879	515.464	0.326241	U712_17635	Hypothetical Protein	CDS	U712_17635				codirectional	0.990644	80.3879	515.464	0.326241
PY79	3433647	3436142	2496	+	yvkC	phosphotransferase YvkC	CDS	U712_17640	GO:0008986	2.7.9.2		head-on	5.02724	376.661	1736.12	0.440705	yvkC	phosphotransferase YvkC	CDS	U712_17640	GO:0008986	2.7.9.2		head-on	5.02724	376.661	1736.12	0.440705
PY79	3436218	3436787	570	+	yvkB	Uncharacterized HTH-type transcriptional regulator yvkB	CDS	U712_17645				head-on	30.7543	455.071	173.24	0.419298	yvkB	Uncharacterized HTH-type transcriptional regulator yvkB	CDS	U712_17645				head-on	30.7543	455.071	173.24	0.419298
PY79	3436818	3438152	1335	+	yvkA	Uncharacterized MFS-type transporter yvkA	CDS	U712_17650				head-on	22.9662	170.305	94.4449	0.458427	yvkA	Uncharacterized MFS-type transporter yvkA	CDS	U712_17650				head-on	22.9662	170.305	94.4449	0.458427
PY79	3438200	3439393	1194	-	minJ	Swarming motility protein swrAB	CDS	U712_17655				codirectional	199.441	343.933	188.77	0.467337	minJ	Swarming motility protein swrAB	CDS	U712_17655				codirectional	199.441	343.933	188.77	0.467337
PY79	3439472	3439810	339	-	swrAA	Swarming motility protein swrAA	CDS	U712_17660				codirectional	92.9145	2103.36	1454.85	0.339233	swrAA	Swarming motility protein swrAA	CDS	U712_17660				codirectional	92.9145	2103.36	1454.85	0.339233
PY79	3440210	3441652	1443	-	ctpB	Carboxy-terminal processing protease CtpB	CDS	U712_17665		3.4.21.102		codirectional	4.25915	134.707	85.2662	0.434511	ctpB	Carboxy-terminal processing protease CtpB	CDS	U712_17665		3.4.21.102		codirectional	4.25915	134.707	85.2662	0.434511
PY79	3441792	3442619	828	-	ftsX	Cell division protein ftsX	CDS	U712_17670				codirectional	430.12	824.789	540.153	0.427536	ftsX	Cell division protein ftsX	CDS	U712_17670				codirectional	430.12	824.789	540.153	0.427536
PY79	3442675	3443361	687	-	ftsE	Cell division ATP-binding protein FtsE	CDS	U712_17675				codirectional	452.59	231.582	149.522	0.426492	ftsE	Cell division ATP-binding protein FtsE	CDS	U712_17675				codirectional	452.59	231.582	149.522	0.426492
PY79	3443595	3443933	339	-	cccB	Cytochrome c-551	CDS	U712_17680				codirectional	289.182	175.942	162.322	0.448378	cccB	Cytochrome c-551	CDS	U712_17680				codirectional	289.182	175.942	162.322	0.448378
PY79	3443982	3444830	849	-	yvjA	UPF0750 membrane protein yvjA	CDS	U712_17685				codirectional	22.6769	24.4025	8.78874	0.453475	yvjA	UPF0750 membrane protein yvjA	CDS	U712_17685				codirectional	22.6769	24.4025	8.78874	0.453475
PY79	3444993	3445976	984	-	prfB	Peptide chain release factor 2	CDS	U712_17690	GO:0003747			codirectional	605.141	17.6464	13.5257	0.445122	prfB	Peptide chain release factor 2	CDS	U712_17690	GO:0003747			codirectional	605.141	17.6464	13.5257	0.445122
PY79	3446164	3448689	2526	-	secA	Protein translocase subunit secA	CDS	U712_17695	GO:0003676			codirectional	452.912	61.4551	53.9161	0.454869	secA	Protein translocase subunit secA	CDS	U712_17695	GO:0003676			codirectional	452.912	61.4551	53.9161	0.454869
PY79	3448857	3449426	570	-	hpf	Uncharacterized protein yvyD	CDS	U712_17700				codirectional	165.411	447.297	462.743	0.42807	hpf	Uncharacterized protein yvyD	CDS	U712_17700				codirectional	165.411	447.297	462.743	0.42807
PY79	3449617	3449994	378	-	yvzG	Uncharacterized protein yvzG	CDS	U712_17705				codirectional	91.7656	40.0218	61.186	0.349206	yvzG	Uncharacterized protein yvzG	CDS	U712_17705				codirectional	91.7656	40.0218	61.186	0.349206
PY79	3450004	3450345	342	-	fliT	Flagellar protein FliT	CDS	U712_17710				codirectional	115.38	11.7354	51.7529	0.388889	fliT	Flagellar protein FliT	CDS	U712_17710				codirectional	115.38	11.7354	51.7529	0.388889
PY79	3450342	3450743	402	-	fliS	Flagellar protein fliS	CDS	U712_17715				codirectional	98.1008	146.947	191.992	0.420398	fliS	Flagellar protein fliS	CDS	U712_17715				codirectional	98.1008	146.947	191.992	0.420398
PY79	3450765	3452261	1497	-	fliD	Flagellar hook-associated protein 2	CDS	U712_17720				codirectional	91.9697	47.9138	40.1259	0.397462	fliD	Flagellar hook-associated protein 2	CDS	U712_17720				codirectional	91.9697	47.9138	40.1259	0.397462
PY79	3452279	3452470	192	-	yvyC	Hypothetical Protein	CDS	U712_17725	GO:0001539			codirectional	76.5092	38.6852	27.5062	0.369792	yvyC	Hypothetical Protein	CDS	U712_17725	GO:0001539			codirectional	76.5092	38.6852	27.5062	0.369792
PY79	3452841	3453755	915	-	hag	Flagellin	CDS	U712_17730				codirectional	1152.25	451.918	661.983	0.412022	hag	Flagellin	CDS	U712_17730				codirectional	1152.25	451.918	661.983	0.412022
PY79	3453900	3454124	225	-	csrA	Carbon storage regulator-like	CDS	U712_17735				codirectional	62.7012	1480.07	1830.39	0.4	csrA	Carbon storage regulator-like	CDS	U712_17735				codirectional	62.7012	1480.07	1830.39	0.4
PY79	3454118	3454549	432	-	fliW	Flagellar assembly factor FliW	CDS	U712_17740				codirectional	87.5699	274.083	342.076	0.381944	fliW	Flagellar assembly factor FliW	CDS	U712_17740				codirectional	87.5699	274.083	342.076	0.381944
PY79	3454570	3455145	576	-	yviE	Uncharacterized protein yviE	CDS	U712_17745				codirectional	27.6047	669.703	564.381	0.432292	yviE	Uncharacterized protein yviE	CDS	U712_17745				codirectional	27.6047	669.703	564.381	0.432292
PY79	3455192	3456088	897	-	flgL	Flagellar hook-associated protein 3	CDS	U712_17750				codirectional	132.725	150.417	158.524	0.397993	flgL	Flagellar hook-associated protein 3	CDS	U712_17750				codirectional	132.725	150.417	158.524	0.397993
PY79	3456099	3457622	1524	-	flgK	Flagellar hook-associated protein 1	CDS	U712_17755				codirectional	109.786	317.39	329.328	0.423885	flgK	Flagellar hook-associated protein 1	CDS	U712_17755				codirectional	109.786	317.39	329.328	0.423885
PY79	3457641	3458123	483	-	yvyG	Uncharacterized protein yvyG	CDS	U712_17760				codirectional	121.076	809.118	620.074	0.405797	yvyG	Uncharacterized protein yvyG	CDS	U712_17760				codirectional	121.076	809.118	620.074	0.405797
PY79	3458139	3458405	267	-	flgM	Negative regulator of flagellin synthesis	CDS	U712_17765				codirectional	132.357	1101.06	1039.07	0.337079	flgM	Negative regulator of flagellin synthesis	CDS	U712_17765				codirectional	132.357	1101.06	1039.07	0.337079
PY79	3458486	3458905	420	-	yvyF	Uncharacterized protein yvyF	CDS	U712_17770				codirectional	101.767	1323.95	1228.82	0.385714	yvyF	Uncharacterized protein yvyF	CDS	U712_17770				codirectional	101.767	1323.95	1228.82	0.385714
PY79	3458979	3459701	723	-	comFC	ComF operon protein 3	CDS	U712_17775				codirectional	60.9856	1270.42	1116.99	0.405256	comFC	ComF operon protein 3	CDS	U712_17775				codirectional	60.9856	1270.42	1116.99	0.405256
PY79	3459665	3459961	297	-	comFB	ComF operon protein 2	CDS	U712_17780				codirectional	64.3535	1309.72	433.531	0.393939	comFB	ComF operon protein 2	CDS	U712_17780				codirectional	64.3535	1309.72	433.531	0.393939
PY79	3460021	3461412	1392	-	comFA	ComF operon protein 1	CDS	U712_17785				codirectional	7.1747	314.062	326.561	0.427443	comFA	ComF operon protein 1	CDS	U712_17785				codirectional	7.1747	314.062	326.561	0.427443
PY79	3461518	3462363	846	-	yviA	Protein degV	CDS	U712_17790				codirectional	194.579	488.486	722.251	0.427896	yviA	Protein degV	CDS	U712_17790				codirectional	194.579	488.486	722.251	0.427896
PY79	3462461	3463150	690	-	degU	Transcriptional regulatory protein degU	CDS	U712_17795				codirectional	336.516	551.337	865.409	0.423188	degU	Transcriptional regulatory protein degU	CDS	U712_17795				codirectional	336.516	551.337	865.409	0.423188
PY79	3463233	3464390	1158	-	degS	Sensor protein degS	CDS	U712_17800				codirectional	166.62	546.675	721.01	0.429188	degS	Sensor protein degS	CDS	U712_17800				codirectional	166.62	546.675	721.01	0.429188
PY79	3464607	3465260	654	+	yvyE	IMPACT family member yvyE	CDS	U712_17805				head-on	290.824	26.7132	15.9928	0.406728	yvyE	IMPACT family member yvyE	CDS	U712_17805				head-on	290.824	26.7132	15.9928	0.406728
PY79	3465260	3466435	1176	+	yvhJ	Putative transcriptional regulator yvhJ	CDS	U712_17810				head-on	308.917	16.8022	14.4184	0.415816	yvhJ	Putative transcriptional regulator yvhJ	CDS	U712_17810				head-on	308.917	16.8022	14.4184	0.415816
PY79	3466508	3467584	1077	-	tagO	Probable undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	CDS	U712_17815	GO:0003824			codirectional	513.676	953.159	1062.16	0.395543	tagO	Probable undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase	CDS	U712_17815	GO:0003824			codirectional	513.676	953.159	1062.16	0.395543
PY79	3467729	3468922	1194	-	tuaH	Hypothetical Protein	CDS	U712_17820				codirectional	10.6652	505.138	576.795	0.443049	tuaH	Hypothetical Protein	CDS	U712_17820				codirectional	10.6652	505.138	576.795	0.443049
PY79	3468951	3469709	759	-	tuaG	Putative teichuronic acid biosynthesis glycosyltransferase tuaG	CDS	U712_17825				codirectional	10.3058	232.149	259.598	0.444005	tuaG	Putative teichuronic acid biosynthesis glycosyltransferase tuaG	CDS	U712_17825				codirectional	10.3058	232.149	259.598	0.444005
PY79	3469733	3470413	681	-	tuaF	Teichuronic acid biosynthesis protein tuaF	CDS	U712_17830				codirectional	9.60604	1321.27	1330.42	0.428781	tuaF	Teichuronic acid biosynthesis protein tuaF	CDS	U712_17830				codirectional	9.60604	1321.27	1330.42	0.428781
PY79	3470442	3471839	1398	-	tuaE	Teichuronic acid biosynthesis protein tuaE	CDS	U712_17835				codirectional	8.69258	190.508	243.018	0.421316	tuaE	Teichuronic acid biosynthesis protein tuaE	CDS	U712_17835				codirectional	8.69258	190.508	243.018	0.421316
PY79	3471993	3473387	1395	-	tuaD	UDP-glucose 6-dehydrogenase tuaD	CDS	U712_17840	GO:0003979	1.1.1.22		codirectional	6.12459	319.339	378.853	0.451613	tuaD	UDP-glucose 6-dehydrogenase tuaD	CDS	U712_17840	GO:0003979	1.1.1.22		codirectional	6.12459	319.339	378.853	0.451613
PY79	3473440	3474609	1170	-	tuaC	Putative teichuronic acid biosynthesis glycosyltransferase tuaC	CDS	U712_17845				codirectional	4.75551	938.765	1147.95	0.503419	tuaC	Putative teichuronic acid biosynthesis glycosyltransferase tuaC	CDS	U712_17845				codirectional	4.75551	938.765	1147.95	0.503419
PY79	3474606	3476060	1455	-	tuaB	Teichuronic acid biosynthesis protein tuaB	CDS	U712_17850				codirectional	3.71202	247.875	269.86	0.436426	tuaB	Teichuronic acid biosynthesis protein tuaB	CDS	U712_17850				codirectional	3.71202	247.875	269.86	0.436426
PY79	3476207	3476746	540	-	tuaA	Hypothetical undecaprenyl-phosphate galactose phosphotransferase-like Protein 	CDS	U712_17855	GO:0047360	2.7.8.6		codirectional	1.81068	152.346	105.756	0.462963	tuaA	Hypothetical undecaprenyl-phosphate galactose phosphotransferase-like Protein 	CDS	U712_17855	GO:0047360	2.7.8.6		codirectional	1.81068	152.346	105.756	0.462963
PY79	3476973	3478463	1491	-	lytC	N-acetylmuramoyl-L-alanine amidase LytC	CDS	U712_17860		3.5.1.28		codirectional	103.035	329.529	385.538	0.391683	lytC	N-acetylmuramoyl-L-alanine amidase LytC	CDS	U712_17860		3.5.1.28		codirectional	103.035	329.529	385.538	0.391683
PY79	3478502	3480619	2118	-	lytB	Amidase enhancer	CDS	U712_17865		3.5.1.28		codirectional	92.7358	83.6533	56.3658	0.375354	lytB	Amidase enhancer	CDS	U712_17865		3.5.1.28		codirectional	92.7358	83.6533	56.3658	0.375354
PY79	3480643	3480951	309	-	lytA	Membrane-bound protein lytA	CDS	U712_17870				codirectional	93.9493	69.8948	60.4024	0.352751	lytA	Membrane-bound protein lytA	CDS	U712_17870				codirectional	93.9493	69.8948	60.4024	0.352751
PY79	3481135	3482055	921	+	lytR	Transcriptional regulator lytR	CDS	U712_17875				head-on	170.215	31.1526	13.4033	0.418024	lytR	Transcriptional regulator lytR	CDS	U712_17875				head-on	170.215	31.1526	13.4033	0.418024
PY79	3482095	3483237	1143	-	mnaA	UDP-N-acetylglucosamine 2-epimerase	CDS	U712_17880	GO:0008761	5.1.3.14		codirectional	116.075	31.2926	8.0312	0.463692	mnaA	UDP-N-acetylglucosamine 2-epimerase	CDS	U712_17880	GO:0008761	5.1.3.14		codirectional	116.075	31.2926	8.0312	0.463692
PY79	3483355	3483531	177	-	U712_17885	Hypothetical Protein	CDS	U712_17885				codirectional	502.693	49.2215	41.2669	0.299435	U712_17885	Hypothetical Protein	CDS	U712_17885				codirectional	502.693	49.2215	41.2669	0.299435
PY79	3483483	3484361	879	+	gtaB	UTP--glucose-1-phosphate uridylyltransferase	CDS	U712_17890	GO:0003983	2.7.7.9		head-on	876.832	19.0435	5.90201	0.430034	gtaB	UTP--glucose-1-phosphate uridylyltransferase	CDS	U712_17890	GO:0003983	2.7.7.9		head-on	876.832	19.0435	5.90201	0.430034
PY79	3484787	3484972	186	-	yvzH	Hypothetical Protein	CDS	U712_17895				codirectional	87.9889	75.0386	10.4797	0.349462	yvzH	Hypothetical Protein	CDS	U712_17895				codirectional	87.9889	75.0386	10.4797	0.349462
PY79	3485063	3487765	2703	-	ggaB	Minor teichoic acid biosynthesis protein ggaB	CDS	U712_17900				codirectional	69.3064	22.919	11.9763	0.288198	ggaB	Minor teichoic acid biosynthesis protein ggaB	CDS	U712_17900				codirectional	69.3064	22.919	11.9763	0.288198
PY79	3487889	3489229	1341	-	ggaA	Minor teichoic acid biosynthesis protein ggaA	CDS	U712_17905				codirectional	83.4161	313.598	378.151	0.281133	ggaA	Minor teichoic acid biosynthesis protein ggaA	CDS	U712_17905				codirectional	83.4161	313.598	378.151	0.281133
